"Participant","Stimulus","Trial_dur","Tracking_ratio","Trial","Blank_fix_count","Blank_fix_time","Blanks_fix_time_pct","Image_fix_count","Image_fix_time","Image_fix_time_pct","Text_fix_count","Text_fix_time","Text_fix_time_pct","Fix_count","Total_fix_dur","Saccade_count","Total_saccade_dur","Total_saccade_amp","Total_saccade_velocity","Blink_count","Condition","max_text_time","ws_Text","ws_Image","ws_dash","Text_Image","Text_ws","Text_dash","Image_Text","Image_ws","Image_dash","dash_Image","dash_Text","dash_ws","weighted_text_image","weighted_alt","total_alt","Version"
"E31","6-7 image only.jpg",2977.3,50.4,"Trial007",0,0,0,6,1185.1,39.8,NA,NA,NA,6,1185.1,6,317.2,25.7,292,2,"image",0,0,2,0,0,0,0,0,1,6,5,0,1,0,6.86111111111111,17,2
"E31","6-7 text only.jpg",114659.1,11,"Trial008",10,1936.9,1.7,NA,NA,NA,15,3977.7,3.5,28,7036.3,23,1422.1,348.7,2799.7,38,"text",684.7,13,0,5,0,13,13,0,0,0,0,13,5,0,37.6330049261084,64,2
"E31","8-9 standard.jpg",101729.7,20,"Trial009",27,6087.4,6,17,3198.5,3.1,15,2876.5,2.8,59,12162.4,54,5504.8,865.1,6953.6,37,"standard",567.8,8,11,4,16,7,4,15,13,25,25,4,4,7.73691860465116,64.3531976744186,138,2
"E31","12 standard.jpg",51040,33.2,"Trial010",22,3931.7,7.7,12,1519.8,3,8,1676.1,3.3,43,7229.8,32,3305,542.6,5227.3,34,"standard",651.3,3,8,22,4,4,1,5,7,10,10,1,21,1.8,46.6159090909091,98,2
"E31","13 standard.jpg",88196,26.3,"Trial011",10,1956.6,2.2,28,4823.3,5.5,12,3712.1,4.2,64,15016.6,60,4944.9,861.9,6629.7,43,"standard",684.7,5,9,16,10,5,9,7,10,12,10,12,15,3.65625,56.5948660714286,122,2
"E31","14-15 standard.jpg",77237.6,4.6,"Trial012",2,270.2,0.3,8,1254.7,1.6,4,603,0.8,14,2127.9,13,1141.8,186.1,793.4,8,"standard",167,1,1,2,2,1,4,2,1,6,6,3,3,1.77099236641221,13.6412213740458,34,2
"E5","2-3 image only.jpg",5448,75.3,"Trial001",0,0,0,16,3337.1,61.3,NA,NA,NA,17,3504.1,15,535.9,36,801.9,2,"image",0,0,0,1,0,0,0,0,1,2,3,0,0,0,4.31603773584906,9,2
"E5","2-3 textonly.jpg",71060.1,91.9,"Trial002",93,23537.4,33.1,NA,NA,NA,81,32116.4,45.2,174,55653.8,160,9033.9,842.4,9563.3,6,"text",7932.5,65,0,28,0,63,23,0,0,0,0,21,30,0,85.9487332339791,232,2
"E5","4 image only.jpg",9074.2,66.9,"Trial003",0,0,0,20,4672.5,51.5,NA,NA,NA,20,4672.5,19,1103.7,186.5,2159.7,4,"image",0,0,0,0,0,0,0,0,0,9,9,0,0,0,5.24734982332155,20,2
"E5","4 text only.jpg",42383.5,88.9,"Trial004",18,4143.9,9.8,NA,NA,NA,66,31328.1,73.9,84,35472,69,1936.8,156.6,4236.9,8,"text",3223.1,47,0,13,0,42,40,0,0,0,0,35,18,0,91.8869158878505,197,2
"E5","5 image only.jpg",14985.8,36.7,"Trial005",2,252,1.7,16,2498.7,16.7,NA,NA,NA,18,2750.7,15,1837.3,238.1,1889,10,"image",0,0,4,1,0,0,0,0,4,12,12,0,1,0,14.2105263157895,36,2
"E5","5 text only.jpg",27182,77.1,"Trial006",57,9889.2,36.4,NA,NA,NA,7,1819.7,6.7,64,11708.9,56,5954.9,752.6,4894.7,10,"text",484.3,5,0,31,0,4,6,0,0,0,0,6,31,0,37.3478260869565,85,2
"E5","6-7 image only.jpg",16932,57.1,"Trial007",0,0,0,30,7516.9,44.4,NA,NA,NA,31,7618.8,26,1664.6,151.5,1743.7,9,"image",0,0,1,1,0,0,0,0,2,7,7,0,0,0,8.74025974025974,20,2
"E5","6-7 text only.jpg",58710.2,87.6196361109313,"Trial008",50,11027.6,18.7369342495923,NA,NA,NA,85,33533.7,59.6,138,45532.1,131,5225.7,360.1,5625.7,6,"text",4091.5,50,0,10,0,48,34,0,0,0,0,32,12,0,86.1643484626647,188,2
"E5","8-9 standard.jpg",70784.9,66.5516904028967,"Trial009",51,7853.9,11.0690530545844,51,9081.8,12.8098204123587,6,1744,12.7,151,31761.8,135,8827.4,1335.9,13975.7,28,"standard",2605.2,19,11,6,32,17,11,29,14,53,53,12,5,11.2903058579575,120.902021772939,264,2
"E5","12 standard.jpg",34155.8,94.9,"Trial010",11,4164.2,12.2,15,3372.8,9.9,NA,NA,NA,82,30331.9,79,1937.6,73.1,2296.6,5,"standard",4776.2,27,11,0,8,30,5,11,8,1,1,5,0,5.02690829214717,56.3091707852828,109,2
"E5","13 standard.jpg",55472.6,80.7,"Trial011",6,643.7,1.2,73,11059.1,19.9,NA,NA,NA,138,24272.5,130,14460.8,1687.3,10851.7,12,"standard",3089.5,11,11,6,21,9,8,18,14,24,23,10,5,12.6831081081081,96.0844594594595,162,2
"E5","14-15 standard.jpg",91159.9,68,"Trial012",70,14340.5,15.7,28,5171,5.7,NA,NA,NA,205,45174.9,185,14936.6,1525.9,13174.1,30,"standard",2354.7,57,16,25,15,58,32,14,19,8,9,35,21,6.21720116618076,158.122813411079,311,2
"E8","2-3 image only.jpg",17319.8,81.7,"Trial001",1,250.4,1.4,36,13020.8,75.2,NA,NA,NA,37,13271.2,34,834.6,37.2,1364.7,3,"image",0,0,1,0,0,0,0,0,1,3,3,0,0,0,5.30701754385965,10,2
"E8","2-3 textonly.jpg",48561.4,82.1,"Trial002",9,1369.9,2.8,NA,NA,NA,45,35998.8,74.1,54,37368.7,50,2584.8,194,1788.1,6,"text",6763.5,15,0,8,0,13,18,0,0,0,0,16,10,0,58.9803746654772,82,2
"E8","4 image only.jpg",3345.5,62.3,"Trial003",0,0,0,6,2033.4,60.8,NA,NA,NA,6,2033.4,5,101.5,2.3,127.1,1,"image",0,0,1,0,0,0,0,0,1,2,2,0,0,0,3.34710743801653,8,2
"E8","4 text only.jpg",19686.1,93.2,"Trial004",1,250.1,1.3,NA,NA,NA,27,17263.4,87.7,28,17513.4,26,1015.5,89,1141.7,1,"text",5126.9,9,0,4,0,10,8,0,0,0,0,10,2,0,35.552380952381,45,2
"E8","5 image only.jpg",2346.5,76.7,"Trial005",0,0,0,5,1585.9,67.6,NA,NA,NA,5,1585.9,5,166.9,20.8,295.8,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"E8","5 text only.jpg",14591.6,82.6,"Trial006",4,1001.6,6.9,NA,NA,NA,15,9857.8,67.6,19,10859.4,18,1309.5,87.3,828.4,2,"text",3056.1,1,0,2,0,2,7,0,0,0,0,7,2,0,12.4119448698315,23,2
"E8","6-7 image only.jpg",2810.6,61.7,"Trial007",0,0,0,4,1548.2,55.1,NA,NA,NA,4,1548.2,3,51.4,2,115,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"E8","6-7 text only.jpg",67483.8,72.9,"Trial008",14,5608.9,8.3,NA,NA,NA,58,42416.8,62.9,73,48159.3,68,1570.2,115.2,2273.5,6,"text",11539.7,21,0,6,0,22,30,0,0,0,0,31,5,0,75.4014547973675,117,2
"E8","8-9 standard.jpg",41391.2,89.4321326755446,"Trial009",20,6734,16.237184091948,30,10947.3,26.4281819689154,0,0,0,88,32339.1,81,3467.3,165.4,2208.9,8,"standard",1519.7,5,19,3,15,6,13,16,17,2,1,13,4,9.77211934156379,52.3070987654321,116,2
"E8","12 standard.jpg",32127.2,84.9168579894918,"Trial010",9,4137.1,12.8675916370615,14,4741.3,14.7293551506476,5,2687.7,30.3,51,26241.1,47,1136.8,57.5,1461.8,4,"standard",2588.5,18,12,6,9,18,9,8,11,4,3,9,7,6.36421319796954,68.4968274111675,116,2
"E8","13 standard.jpg",27179,94,"Trial011",1,233.7,0.9,15,3388.5,12.5,NA,NA,NA,46,25023.1,44,918.1,27.2,1032,2,"standard",2788.9,10,6,0,7,10,24,8,5,2,2,23,1,2.07528314457029,54.325782811459,100,2
"E8","14-15 standard.jpg",18457.8,93.7,"Trial012",1,417.4,2.3,2,601.1,3.3,NA,NA,NA,30,16960.4,29,550.9,18.9,701.5,1,"standard",3473.6,9,1,2,2,7,14,1,3,0,0,14,2,0.258349705304519,39.8939096267191,57,2
"E9","2-3 image only.jpg",6297.4,68.5,"Trial001",0,0,0,12,3839.7,61,NA,NA,NA,12,3839.7,11,417.4,61.7,1146.6,3,"image",0,0,0,0,0,0,0,0,0,4,4,0,0,0,4.62660944206009,10,2
"E9","2-3 textonly.jpg",142699.5,85.1,"Trial002",87,21976.9,15.4,NA,NA,NA,180,83516.5,58.5,268,105593.5,238,15233.1,1790.5,16398,56,"text",3406.8,70,0,37,0,69,98,0,0,0,0,98,37,0,169.093402288043,411,2
"E9","4 image only.jpg",3230,45.4,"Trial003",0,0,0,3,1240.2,38.4,NA,NA,NA,3,1240.2,3,284.9,32.2,275.1,2,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.77027027027027,4,2
"E9","4 text only.jpg",126333,65.8,"Trial004",134,51107.3,40.5,NA,NA,NA,33,12535.2,9.9,167,63642.5,160,12586.6,1871.4,17008.6,93,"text",1703.4,76,0,75,0,72,26,0,0,0,0,23,78,0,169.031939755908,352,2
"E9","5 image only.jpg",3176.7,64,"Trial005",0,0,0,5,1601.4,50.4,NA,NA,NA,5,1601.4,6,450.6,38.6,428.2,2,"image",0,0,0,0,0,0,0,0,0,3,3,0,0,0,3.46875,8,2
"E9","5 text only.jpg",76623.3,70.4,"Trial006",90,41908,54.7,NA,NA,NA,12,4249.4,5.5,103,46441.1,94,5185,519.5,7538.2,48,"text",1469.6,41,0,73,0,41,14,0,0,0,0,14,73,0,128.488555078684,258,2
"E9","6-7 image only.jpg",6674.9,66.7,"Trial007",0,0,0,12,4055,60.7,NA,NA,NA,12,4055,12,335,22.7,843.8,4,"image",0,0,0,0,0,0,0,0,0,6,6,0,0,0,5.89344262295082,14,2
"E9","6-7 text only.jpg",121705.2,44.7,"Trial008",19,3680.7,3,NA,NA,NA,72,26436.2,21.7,92,30267.1,91,6014.5,1110,12487.8,156,"text",6696.7,34,0,8,0,32,32,0,0,0,0,30,10,0,43.3927015250545,148,2
"E9","8-9 standard.jpg",104655.8,79.1661292541837,"Trial009",40,12853.9,0,159,34469.2,32.9187401029091,0,0,0,244,56153.9,242,20260.7,2150.1,21528.4,54,"standard",1219.1,23,60,19,39,23,16,38,58,47,43,18,21,21.5718483690861,198.104613576256,407,2
"E9","12 standard.jpg",61452.1,79.3288190314082,"Trial010",22,6895.8,0,68,15951.2,25.985276166945,0,0,0,130,35313,124,9678.9,981.7,9868.6,26,"standard",1853.7,26,35,6,30,30,7,33,34,20,22,8,2,18.9077283372365,160.747540983607,255,2
"E9","13 standard.jpg",111643.3,74.4,"Trial011",7,1318.8,1.2,59,8344.8,7.5,NA,NA,NA,181,64239.2,156,14114.6,1240.2,11906.6,64,"standard",6295.9,27,12,2,32,22,63,28,17,13,13,63,2,17.3133983572895,164.263347022587,296,2
"E9","14-15 standard.jpg",69744.1,80.6,"Trial012",24,3322.4,4.8,37,8031,11.5,NA,NA,NA,147,46686.8,127,6252.1,828.4,12160.3,39,"standard",4909.8,28,14,14,13,28,60,8,18,22,20,66,10,5.81199294532628,138.361552028219,303,2
"F15","2-3 image only.jpg",2832.2,69.4,"Trial001",1,200.3,7.1,7,1235.3,43.6,NA,NA,NA,8,1435.6,8,500.8,80.2,835.2,1,"image",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.862068965517241,3,2
"F15","2-3 textonly.jpg",14773.2,90.7,"Trial002",8,993.8,6.7,NA,NA,NA,19,8779.4,59.4,28,9873.4,25,2129.3,266.7,1655.4,3,"text",6646.6,2,0,10,0,1,6,0,0,0,0,6,10,0,28.252508361204,37,2
"F15","4 image only.jpg",2962.6,99.6,"Trial003",0,0,0,8,2487,83.9,NA,NA,NA,8,2487,7,467.3,22.8,335.7,0,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.04666666666667,4,2
"F15","4 text only.jpg",14591.1,98.3,"Trial004",3,367.3,2.5,NA,NA,NA,27,12820.3,87.9,30,13187.7,30,1068.4,64.7,1244.4,1,"text",8266.5,3,0,0,0,2,2,0,0,0,0,2,0,0,6.2421185372005,11,2
"F15","5 image only.jpg",3011.1,89.1,"Trial005",0,0,0,9,2420.6,80.4,NA,NA,NA,9,2420.6,9,166.9,8.1,427.4,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"F15","5 text only.jpg",6198.9,99.7,"Trial006",1,166.9,2.7,NA,NA,NA,13,5575.5,89.9,14,5742.4,15,450.7,23.9,558.2,0,"text",5243.8,2,0,1,0,1,0,0,0,0,0,0,1,0,3.07558139534884,7,2
"F15","6-7 image only.jpg",3442.9,97.3,"Trial007",0,0,0,9,3071.6,89.2,NA,NA,NA,9,3071.6,7,233.7,9.8,233,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"F15","6-7 text only.jpg",20504.2,94.8,"Trial008",1,233.7,1.1,NA,NA,NA,34,18346.3,89.5,35,18579.9,32,550.8,23,1313.2,4,"text",5293.9,3,0,0,0,2,4,0,0,0,0,4,0,0,7.8012533572068,15,2
"F15","8-9 standard.jpg",25425.2,98.9,"Trial009",5,1329.1,5.2,10,3572.5,14.1,41,19001.4,74.7,56,23903,55,1303.7,119.8,3546.3,1,"standard",4191.7,6,2,0,10,5,2,9,3,2,2,2,0,6.2092050209205,26.0083682008368,45,2
"F15","12 standard.jpg",19367.4,96.6,"Trial010",1,200.3,1,14,3372.1,17.4,29,14205.9,73.3,44,17778.2,42,901.4,60.4,2539.6,4,"standard",4058.1,3,3,0,7,2,6,6,4,1,1,6,0,4.25770308123249,26.7908496732026,41,2
"F15","13 standard.jpg",15672.6,95.7,"Trial011",0,0,0,18,6410.8,40.9,19,7745,49.4,37,14155.8,36,751.2,43.1,1792.2,2,"standard",3774.2,3,1,0,4,2,0,3,2,2,2,0,0,2.16098707403055,8.14218566392479,21,2
"F15","14-15 standard.jpg",22236.3,98,"Trial012",0,0,0,10,4657.3,20.9,38,15808.6,71.1,48,20465.9,45,1151.9,75.5,3057.2,4,"standard",4458.9,2,1,0,4,2,0,5,1,0,0,0,0,2.910641754671,9.09585702680747,17,2
"F34","2-3 image only.jpg",5728.9,75.9,"Trial001",0,0,0,11,1452.4,25.4,NA,NA,NA,11,1452.4,12,2570.7,321.7,1101.9,4,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"F34","2-3 textonly.jpg",23232.4,49.5,"Trial002",2,283.8,1.2,NA,NA,NA,24,5876.1,25.3,26,6160,17,1435.6,402.9,4287.7,26,"text",1002,7,0,0,0,7,32,0,0,0,0,31,1,0,48.4909090909091,80,2
"F34","4 image only.jpg",3512.5,27.5,"Trial003",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,6,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"F34","4 text only.jpg",15305.1,19.5,"Trial004",3,634.3,4.1,NA,NA,NA,0,0,0,3,634.3,1,217,13.6,62.5,18,"text",16.7,0,0,4,0,0,0,0,0,0,0,1,3,0,3,10,2
"F34","5 image only.jpg",4294.8,28.7,"Trial005",1,100.6,2.3,0,0,0,NA,NA,NA,1,100.6,1,33.5,8.4,251.3,7,"image",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.28571428571429,4,2
"F34","5 text only.jpg",12360.1,13.6,"Trial006",1,150.5,1.2,NA,NA,NA,0,0,0,1,150.5,1,16.7,5.1,302.4,13,"text",0,0,0,3,0,0,0,0,0,0,0,0,3,0,2.1,8,2
"F34","6-7 image only.jpg",3659.5,36,"Trial007",0,0,0,5,1077.9,29.5,NA,NA,NA,5,1077.9,4,224.4,62.6,845.4,3,"image",0,0,0,0,0,0,0,0,0,4,4,0,0,0,4.48484848484848,10,2
"F34","6-7 text only.jpg",22985.9,52.2,"Trial008",20,2477,10.8,NA,NA,NA,4,417.7,1.8,24,2894.8,18,3737.7,660.6,3468.7,31,"text",100.2,9,0,15,0,6,2,0,0,0,0,0,17,0,28.3650793650794,51,2
"F34","8-9 standard.jpg",20663.3,19.4,"Trial009",1,88.3,0.4,0,0,0,0,0,0,1,88.3,1,123.7,35,282.6,31,"standard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"F34","12 standard.jpg",20315.8,7.1,"Trial010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"standard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"F34","13 standard.jpg",23881.8,10.5,"Trial011",0,0,0,0,0,0,1,113.7,0.5,1,113.7,1,50.1,11.3,224.8,48,"standard",50.1,0,0,0,0,0,2,0,0,0,0,2,0,0,2.25,6,2
"F34","14-15 standard.jpg",18003.5,11.6,"Trial012",0,0,0,0,0,0,1,100.1,0.6,2,233.7,1,116.8,29.1,248.8,14,"standard",66.8,0,0,0,0,0,1,0,0,0,0,2,0,0,0.75,5,2
"F42","2-3 image only.jpg",13277.4,78.7,"Trial001",1,317.1,2.4,30,7729.1,58.2,NA,NA,NA,31,8046.2,30,901.5,108.3,3170.4,5,"image",0,0,1,0,0,0,0,0,0,11,11,0,0,0,9.09034907597536,25,2
"F42","2-3 textonly.jpg",14640.3,77.5,"Trial002",8,1736.3,11.9,NA,NA,NA,25,8539.6,58.3,33,10275.9,29,1004.2,80.4,1924.8,3,"text",3674,9,0,5,0,8,9,0,0,0,0,9,5,0,18.641935483871,47,2
"F42","4 image only.jpg",4909.8,73.7,"Trial003",0,0,0,11,3343.8,68.1,NA,NA,NA,11,3343.8,10,368.5,43.3,832.2,3,"image",0,0,0,0,0,0,0,0,0,10,10,0,0,0,11.7611940298507,22,2
"F42","4 text only.jpg",12825.5,88.4,"Trial004",1,220.7,1.7,NA,NA,NA,28,10356.1,80.7,29,10576.8,29,737.8,78.5,1658.9,3,"text",9084.8,1,0,1,0,1,3,0,0,0,0,3,1,0,9.10567823343849,12,2
"F42","5 image only.jpg",3962.1,89.2,"Trial005",0,0,0,13,2934,74.1,NA,NA,NA,13,2934,14,619.3,71.8,1520,1,"image",0,0,0,0,0,0,0,0,0,2,2,0,0,0,1.01714285714286,6,2
"F42","5 text only.jpg",8678.9,81.6,"Trial006",3,364.9,4.2,NA,NA,NA,17,6076.5,70,20,6441.4,19,400,11.8,479.9,1,"text",2555.1,4,0,0,0,4,3,0,0,0,0,3,0,0,7.90463917525773,16,2
"F42","6-7 image only.jpg",8822.8,83.7,"Trial007",2,283.9,3.2,21,6226.7,70.6,NA,NA,NA,23,6510.6,20,702.4,34.9,986.6,3,"image",0,0,0,0,0,0,0,0,0,7,6,0,1,0,7.72911392405063,16,2
"F42","6-7 text only.jpg",19971.5,85.5,"Trial008",3,484.1,2.4,NA,NA,NA,38,15372.4,77,41,15856.5,37,903.5,35.1,1003.6,3,"text",4625.9,6,0,2,0,5,5,0,0,0,0,5,2,0,16.452731092437,27,2
"F42","8-9 standard.jpg",26858.1,75.3,"Trial009",6,1102.2,4.1,25,6072.4,22.6,35,9680.3,36,66,16854.8,55,1925.4,254.6,5299,13,"standard",1452.9,4,3,0,12,3,18,11,4,10,10,18,0,3.49169110459433,32.6656891495601,95,2
"F42","12 standard.jpg",12422.6,81.6,"Trial010",2,217,1.7,8,1756.4,14.1,23,6022.3,48.5,33,7995.8,31,905.4,52.8,1018.2,4,"standard",1653.3,7,4,1,4,8,1,4,3,0,0,1,1,1.69166666666667,13.7541666666667,36,2
"F42","13 standard.jpg",16870.7,90.1,"Trial011",1,167,1,18,4657.4,27.6,27,7395.2,43.8,46,12219.5,46,2604.3,247.8,2959.5,3,"standard",4225.1,1,4,1,6,1,3,5,4,2,1,4,1,2.8804347826087,23.2676630434783,35,2
"F42","14-15 standard.jpg",16609.7,81,"Trial012",0,0,0,7,1752.9,10.6,30,10366.9,62.4,37,12119.8,30,818.4,40.3,1144.6,4,"standard",3440.2,1,0,0,2,0,4,1,1,3,3,4,0,0.333333333333333,12.4781420765027,21,2
"K2","2-3 image only.jpg",5834.1,78.3,"Trial001",1,166.9,2.9,11,3773,64.7,NA,NA,NA,12,3939.9,11,400.7,19.1,495.6,2,"image",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.94092827004219,4,2
"K2","2-3 textonly.jpg",32523.9,95.7,"Trial002",8,3005,9.2,NA,NA,NA,51,27057.6,83.2,59,30062.6,53,1004.2,23.5,1048.3,6,"text",10437.5,15,0,0,0,15,1,0,0,0,0,1,0,0,16.3194905869324,34,2
"K2","4 image only.jpg",10040.9,98.4,"Trial003",0,0,0,33,8847,88.1,NA,NA,NA,33,8847,32,985.9,23.5,634.5,1,"image",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.657250470809793,4,2
"K2","4 text only.jpg",21700.1,92.8,"Trial004",8,2770.7,12.8,NA,NA,NA,25,16042.1,73.9,33,18812.8,30,1152,61.1,1460.7,6,"text",8583.8,13,0,0,0,13,1,0,0,0,0,1,0,0,23.5860547219771,30,2
"K2","5 image only.jpg",9223.6,97.2,"Trial005",0,0,0,29,8279.9,89.8,NA,NA,NA,29,8279.9,28,684.4,16.7,529.6,1,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.92971887550201,4,2
"K2","5 text only.jpg",26248.4,95.7,"Trial006",10,3138.2,12,NA,NA,NA,35,20532.7,78.2,45,23670.8,43,1419,63.5,1219.1,4,"text",7515,51,0,4,0,51,9,0,0,0,0,9,4,0,51.6303583977512,130,2
"K2","6-7 image only.jpg",12836,97.6,"Trial007",0,0,0,45,11084.4,86.4,NA,NA,NA,45,11084.4,45,1435.6,58.2,1834.1,1,"image",0,0,2,0,0,0,0,0,2,1,1,0,0,0,1.82406015037594,8,2
"K2","6-7 text only.jpg",39988,89.6,"Trial008",54,11619,29.1,NA,NA,NA,21,5925.8,14.8,75,17544.8,72,14824.1,1113.1,3290,6,"text",1402.8,35,0,3,0,34,1,0,0,0,0,1,3,0,36.6849574266793,79,2
"K2","8-9 standard.jpg",44342.1,81.5,"Trial009",34,6259.8,14.1,39,7361.9,16.6,25,6226.7,14,99,20165.5,90,14924.1,1646.6,7774.1,6,"standard",1102.2,10,12,0,14,8,11,14,12,27,26,10,2,6.86192810457516,59.0236928104575,148,2
"K2","12 standard.jpg",32290.1,37.3,"Trial010",9,1636.2,5.1,5,550.8,1.7,6,567.5,1.8,21,2838,20,3839.8,541.5,2376.1,7,"standard",267.2,3,3,4,1,3,1,0,2,1,0,2,4,0.295454545454545,12.0340909090909,26,2
