"Participant","Stimulus","Trial_dur","Tracking_ratio","Trial","Blank_fix_count","Blank_fix_time","Blanks_fix_time_pct","Image_fix_count","Image_fix_time","Image_fix_time_pct","Text_fix_count","Text_fix_time","Text_fix_time_pct","Fix_count","Total_fix_dur","Saccade_count","Total_saccade_dur","Total_saccade_amp","Total_saccade_velocity","Blink_count","Condition","max_text_time","ws_Text","ws_Image","ws_dash","Text_Image","Text_ws","Text_dash","Image_Text","Image_ws","Image_dash","dash_Image","dash_Text","dash_ws","weighted_text_image","weighted_alt","total_alt","Version"
"K17","page2_standard.jpg",27243.8,90.3,"Trial002",0,0,0,9,2354.2,8.6,37,20666,75.9,48,23354.1,39,1101.8,81.6,2989.8,12,"standard",5945.2,3,1,1,7,3,3,8,1,1,1,2,1,2.37987243090007,9.20765414599575,34,5
"K17","page3_standard.jpg",21435.1,90.3,"Trial003",0,0,0,9,2087,9.7,28,15841.6,73.9,39,18162.3,36,1035,133.4,4062.7,9,"standard",4158.3,2,0,0,7,1,3,7,1,1,1,2,0,3.01548269581056,11.0182149362477,27,5
"K17","page4_clean.png",20877.7,86.1,"Trial004",2,667.7,3.2,2,484.1,2.3,26,16042.5,76.8,30,17194.4,23,467.4,39.3,1498,9,"clean",4726.1,8,3,0,1,6,4,2,3,0,0,2,2,0.670192307692308,17.7528846153846,33,5
"K17","page5_clean.jpg",29140.9,91.5,"Trial005",2,567.6,1.9,12,4373.7,15,44,20499.4,70.3,58,25440.7,50,1085.1,96,3893,14,"clean",5410.8,3,3,0,12,3,6,13,3,3,3,6,0,5.64457439896036,27.137102014295,57,5
"K17","page6_clean.jpg",23081.7,89.6,"Trial006",1,434,1.9,8,2370.4,10.3,36,16876.5,73.1,45,19681,34,767.9,48.6,1684.8,11,"clean",9268.5,5,0,0,4,4,3,3,1,0,0,3,0,2.13781512605042,9.59831932773109,25,5
"K18","page1_standard.jpg",28734.4,87.2,"Trial001",2,2387.1,8.3,20,10166.1,35.4,13,11050.7,38.5,37,24205,29,617.7,53.3,2226.5,9,"standard",4475.6,16,47,3,11,18,1,14,44,3,3,0,4,5.9184372858122,94.860863605209,166,5
"K18","page2_standard.jpg",36703,92.4,"Trial002",2,2887.7,7.9,8,4056.6,11.1,28,26153.7,71.3,39,33181.5,29,601.3,50.9,1758.8,9,"standard",8383.4,27,7,0,12,25,2,10,9,0,0,2,0,4.51226840260391,53.3445167751627,96,5
"K18","page3_standard.jpg",34059.4,91.6,"Trial003",0,0,0,15,5909.4,17.4,23,24505.9,72,38,30415.3,30,1418.9,106,2411.2,9,"standard",4826.3,5,0,0,8,5,2,6,0,2,1,3,0,3.90393013100437,19.5725982532751,34,5
"K18","page4_clean.png",47063.7,88.6406812469058,"Trial004",8,8680.3,18.818062146598,15,4757.4,10.1222212208708,19,13755.5,46.7,64,40047.3,56,2069.9,158.9,4507.8,14,"clean",4141.6,40,4,0,8,39,8,9,4,1,1,7,1,3.59286898839138,69.808872305141,124,5
"K18","page5_clean.jpg",39007.5,89.7283999230917,"Trial005",4,1469,3.78197329564098,24,12069,30.9357250678455,0,0,0,61,33803.6,53,1051.6,72.3,3216.6,9,"clean",5594.5,16,16,0,14,18,1,16,13,1,1,1,0,5.32005899705015,56.2758112094395,99,5
"K18","page6_clean.jpg",18301.3,91.8,"Trial006",15,6927.8,37.9,5,1936.3,10.6,NA,NA,NA,32,16175.8,26,517.5,34.6,1588.6,5,"clean",4776.2,17,1,1,1,18,0,3,0,0,0,0,1,0.816410256410256,26.8533333333333,44,5
"K19","page1_standard.jpg",31115.4,64.6,"Trial001",1,116.9,0.4,15,2337.1,7.5,20,5609.4,18,55,11235,48,3956.1,805.8,5064.3,33,"standard",1736.8,4,7,3,5,3,8,5,8,15,16,8,2,2.20203488372093,52.0523255813954,86,5
"K19","page2_standard.jpg",36885.2,86,"Trial002",4,701.2,1.9,32,5759.1,15.6,48,16459.5,44.6,88,23737.9,73,4490.5,376.5,4407.4,10,"standard",1536.4,24,17,1,15,26,19,16,15,16,15,20,1,5.12152777777778,97.3354166666667,187,5
"K19","page3_standard.jpg",41422.1,59.6,"Trial003",2,300.5,0.7,12,3063.4,7.4,55,13140.6,31.7,69,16504.5,63,5890.5,1166.3,9716,25,"standard",1068.8,6,6,1,13,6,52,14,5,12,11,51,3,5.00301507537688,88.172864321608,182,5
"K19","page4_clean.png",32231.6,51.5,"Trial004",11,1285.3,4,3,500.8,1.6,36,7387.6,22.9,50,9173.7,41,4013.6,910.8,8526.6,18,"clean",1336,9,4,18,3,13,35,4,4,5,7,37,14,0.144876325088339,72.4098939929329,155,5
"K19","page5_clean.jpg",45860.9,59.3,"Trial005",10,1403.3,3.1,47,10514.3,22.9,40,7612,16.6,97,19529.6,85,4366.2,810.9,10256,33,"clean",835,5,7,10,32,5,30,34,5,37,38,27,12,18.9112227805695,155.344221105528,244,5
"K19","page6_clean.jpg",25633.6,60.8,"Trial006",16,2120,8.3,3,333.8,1.3,18,2838,11.1,57,8501.7,49,4858.5,735.2,5115.7,23,"clean",1135.6,8,2,19,0,10,10,2,0,1,1,11,18,0,40.3206831119545,84,5
"K24","page1_standard.jpg",91483.4,91.1,"Trial001",3,3138.6,3.4,25,8163.2,8.9,70,66067.6,72.2,105,78676.2,91,2805.5,233.5,5409.9,11,"standard",10203.7,36,19,1,7,39,24,10,17,14,15,24,0,2.63157894736842,113.324878461213,208,5
"K24","page2_standard.jpg",74370.9,92.1,"Trial002",1,617.5,0.8,38,13356.1,18,46,51751,69.6,85,65724.7,76,2372.2,159.8,3619.8,12,"standard",10554.4,3,2,0,11,2,9,10,3,6,6,9,0,2.88694550063371,22.7627376425856,63,5
"K24","page3_standard.jpg",52762.5,90.9,"Trial003",0,0,0,25,9297.8,17.6,38,37044.3,70.2,63,46342.1,59,1488.5,119.9,3022.7,5,"standard",10537.7,4,3,1,6,6,11,7,1,10,9,12,1,3.41291020555355,41.0108186080058,73,5
"K24","page4_clean.png",76527.8,97.3,"Trial004",3,536.8,0.7,45,15670,20.5,54,56240.7,73.5,102,72447.5,94,2323,147.2,4424,6,"clean",9034.7,3,6,0,6,3,10,6,6,14,14,10,0,3.98182654704394,29.5445134575569,80,5
"K24","page5_clean.jpg",81580.5,88.9145909868167,"Trial005",8,1535.8,0,37,14336,17.5536388965259,34,26708.6,67,104,69089.5,98,2407.4,200.1,5191,9,"clean",9268.5,15,7,0,3,17,8,5,5,10,10,8,0,2.6743119266055,39.4476098503139,90,5
"K24","page6_clean.jpg",65195.1,88.6093408860482,"Trial006",6,1585.9,2.55430890665883,31,13471.9,20.6449852744025,3,835.4,30.6,86,55473.4,79,2006.4,153.7,3761.8,7,"clean",9084.8,11,1,1,2,10,8,2,1,6,6,8,1,1.2803007518797,26.3975939849624,59,5
"K25","page1_standard.jpg",33426.5,61.4,"Trial001",6,853,2.6,23,4190,12.5,31,4122.6,12.3,67,10217.1,56,3622.2,452,5260.2,38,"standard",668,8,5,2,9,9,11,9,5,10,10,12,1,3.64612954186414,40.436018957346,93,5
"K25","page2_standard.jpg",58018.6,62.9,"Trial002",3,3271.7,5.6,16,4336.2,7.5,61,16471.4,28.4,85,24580.1,71,6984.6,909.9,7735.2,29,"standard",4659.3,4,5,3,4,7,44,6,3,6,6,45,2,2.40438247011952,91.1201859229748,137,5
"K25","page3_standard.jpg",41752,84.9,"Trial003",0,0,0,21,3906.1,9.4,87,21167,50.7,108,25073.1,93,9064.3,1417.6,12483,13,"standard",2738.8,11,5,0,6,11,52,6,4,8,7,52,1,3.39502943100065,73.9581425768476,165,5
"K25","page4_clean.png",41159.4,61.9,"Trial004",2,584.3,1.4,22,3188.9,7.7,38,8434.4,20.5,62,12207.6,52,6248.6,1546.9,12231.6,29,"clean",2605.2,8,7,8,6,9,30,9,9,20,24,29,5,3.68832891246684,101.919098143236,166,5
"K25","page5_clean.jpg",56718.6,58.7,"Trial005",28,4774.2,8.4,18,2587.5,4.6,69,11777.4,20.8,115,19139.1,90,8398.6,987.3,9800.1,52,"clean",2354.7,22,8,25,6,21,23,6,7,9,9,22,26,2.88026981450253,110.962900505902,186,5
"K25","page6_clean.jpg",30530.1,65.5,"Trial006",6,1185.6,3.9,6,834.8,2.7,31,5711.5,18.7,47,8117.2,37,4711.9,862.3,5932.3,16,"clean",634.6,3,0,7,0,6,27,0,0,0,0,29,5,0,45.9510763209393,79,5
"K33","page1_standard.jpg",23235.5,91.7,"Trial001",0,0,0,14,5275.2,22.7,34,14756.5,63.5,48,20031.7,45,984.8,44.9,1490.3,5,"standard",9669.3,1,0,0,3,0,0,2,1,0,0,0,0,0.888796680497925,2.83817427385892,9,5
"K33","page2_standard.jpg",29842,93.5,"Trial002",1,350.6,1.2,25,8734.7,29.3,38,17136.7,57.4,64,26221.9,60,1489.6,81.1,2524.8,6,"standard",10604.5,2,0,0,4,0,1,2,2,0,0,1,0,1.40862944162437,4.89720812182741,14,5
"K33","page3_standard.jpg",33011,94.8,"Trial003",0,0,0,36,10216.4,30.9,40,19247.5,58.3,76,29464,70,1569.9,91.6,3468.6,7,"standard",3590.5,0,2,0,6,1,1,8,1,0,0,1,0,3.43485617597293,11.0597856739989,22,5
"K33","page4_clean.png",25771.9,88.8,"Trial004",4,1335.4,5.2,13,3122,12.1,29,16693.6,64.8,46,21151,45,1035,80.6,2823.8,7,"clean",5243.8,6,3,2,0,8,2,1,2,0,0,3,1,0,13.9331235247836,30,5
"K33","page5_clean.jpg",40898.4,84.6,"Trial005",3,1113.3,2.7,28,8401,20.5,48,21099.1,51.6,79,30613.4,73,2036.5,155,3600.3,9,"clean",12358,3,3,2,6,4,2,7,1,1,1,2,2,2.17254476397179,21.1698317959848,36,5
"K33","page6_clean.jpg",25690.6,88.5,"Trial006",2,252.3,1,24,6077.1,23.7,30,12820.4,49.9,56,19149.8,50,2637.5,371.1,2758.3,6,"clean",6546.4,3,0,1,2,1,1,0,1,13,13,1,1,1.04745470232959,27.51164797239,39,5
"K34","page1_standard.jpg",30632.4,94.8,"Trial001",2,300.5,1,6,1760.1,5.7,40,26149.9,85.4,48,28210.4,44,869.4,39.7,1694,6,"standard",18787.5,8,8,0,5,8,5,5,7,3,3,5,0,0.827830188679245,20.1326650943396,59,5
"K34","page2_standard.jpg",67378.2,87.409944611165,"Trial002",2,317.1,0,26,5976.3,8.89324705978858,25,13271.6,76.3,122,51589.7,113,6204.1,412,7191.3,14,"standard",10387.4,15,6,0,16,17,21,18,4,5,5,21,0,5.66494845360825,54.3176546391753,130,5
"K34","page3_standard.jpg",45949.3,84.7247820967893,"Trial003",4,1435.5,0,11,2570.8,5.63476157075288,8,3037.2,78.3,86,36553.2,81,2037.2,183.4,5151.1,13,"standard",5511,16,13,1,6,18,19,8,12,0,1,19,0,2.40973169622556,61.8976807639836,115,5
"K34","page4_clean.png",55131.2,75,"Trial004",6,1035,1.9,6,1702.7,3.1,NA,NA,NA,85,36354.7,79,4108.5,212.2,3202.2,20,"clean",4308.6,30,3,1,16,29,17,16,5,0,1,16,1,4.48761467889908,36.7018348623853,137,5
"K34","page5_clean.jpg",48775.2,87.7,"Trial005",5,1335.5,2.7,10,2053.5,4.2,NA,NA,NA,121,34336.1,113,8649.8,558.1,3873.1,10,"clean",3473.6,16,4,2,8,19,17,10,3,1,1,18,1,3.96271186440678,61.326392251816,102,5
"K34","page6_clean.jpg",25830.8,86.7,"Trial006",12,3038.4,11.8,2,405.6,1.6,NA,NA,NA,55,17253.9,47,4027.1,234.7,2413.2,12,"clean",3490.3,12,0,5,0,11,11,0,0,0,0,10,6,0,22.9721689059501,57,5
"K38","page1_standard.jpg",38408,91.8,"Trial001",1,684.3,1.8,6,1836.2,4.8,46,31116.1,81,53,33636.6,48,1285.4,68.9,1773.1,4,"standard",14963.2,12,1,0,3,11,7,3,2,2,2,7,0,0.722634967805844,36.8736998514116,52,5
"K38","page2_standard.jpg",42664.4,85,"Trial002",2,1886.6,4.4,28,7431.6,17.4,33,21401.1,50.2,73,34872.3,61,1971.3,241.3,4156.5,13,"standard",13326.6,11,9,13,3,16,19,8,9,30,34,19,8,0.912072243346008,57.0104562737643,181,5
"K38","page3_standard.jpg",41071.5,88.2,"Trial003",1,751.4,1.8,43,15039.2,36.6,34,15625.4,38,89,33819.8,79,2373.3,160.9,4409.1,7,"standard",2722.1,12,13,6,9,14,20,13,10,30,30,19,7,5.59224730127576,83.8189401373896,185,5
"K38","page4_clean.png",32182.8,83.2,"Trial004",7,3038.3,9.4,31,7294.4,22.7,31,12497.9,38.8,76,25534.1,72,2410.9,249.2,5904.5,3,"clean",2822.3,19,10,20,2,21,15,4,9,7,8,15,19,0.307893020221787,59.6438356164384,151,5
"K38","page5_clean.jpg",48442.9,88.1,"Trial005",16,4123.2,8.5,30,9866.6,20.4,64,24722.3,51,117,39697.1,105,2938.1,185,5221.6,13,"clean",3690.7,19,13,5,10,23,8,15,7,5,4,7,7,5.9360635185959,61.8449644797326,125,5
"K38","page6_clean.jpg",34792.8,85.2,"Trial006",8,2122.3,6.1,16,4720.2,13.6,37,19681.8,56.6,65,27859.4,60,1604.2,92.5,2475.9,6,"clean",9235.1,10,1,4,4,10,8,5,0,1,1,8,4,2.49073520621638,33.7901972504483,58,5
"K4","page1_standard.jpg",35842.3,73.1,"Trial001",0,0,0,12,3872.7,10.8,48,14823.4,41.4,69,20215.2,58,3271.9,477.6,6630.2,21,"standard",4458.9,12,15,6,23,11,28,17,16,20,16,32,6,15.6725949878739,135.910266774454,204,5
"K4","page2_standard.jpg",31691.7,88.6,"Trial002",4,767.9,2.4,17,3372.1,10.6,71,19097.1,60.3,92,23237.1,74,3639.2,548.4,8202.9,5,"standard",4024.7,11,7,5,13,8,42,13,9,9,10,40,6,10.3539760731879,96.2638986629134,175,5
"K4","page3_standard.jpg",33626.7,86.8,"Trial003",3,500.8,1.5,13,2470.7,7.3,50,22719.4,67.6,66,25690.9,60,1919.8,239.5,5517.4,11,"standard",6763.5,7,3,1,9,6,22,9,3,1,1,21,2,5.89110824742268,63.0914948453608,87,5
"K4","page4_clean.png",54314.8,21.4,"Trial004",5,534.2,1,7,832.6,1.5,1,127,0.2,13,1493.7,8,750.1,257.2,2411.3,47,"clean",150.3,1,4,14,1,0,0,0,6,2,2,0,14,0.474747474747475,22.1111111111111,46,5
"K4","page5_clean.jpg",45194.3,44.1,"Trial005",3,417.3,0.9,23,3775.3,8.4,6,784.6,1.7,32,4977.3,28,4635.5,737.1,3725.6,38,"clean",66.8,0,7,3,18,1,7,21,5,9,11,5,3,7.04560260586319,44.1563517915309,92,5
"K4","page6_clean.jpg",20998.2,23.8,"Trial006",2,317.1,1.5,0,0,0,3,517.4,2.5,10,1368.6,5,200.3,49.9,992.4,33,"clean",250.5,1,1,4,0,1,4,0,0,0,0,4,4,0,8.61797752808989,21,5
"K6","page1_standard.jpg",72345.5,90.8,"Trial001",1,567.6,0.8,18,5074.3,7,72,56623.6,78.3,91,62265.5,52,1385.5,119.8,3459.8,41,"standard",14829.6,6,1,0,8,3,13,9,4,4,7,10,0,3.73336867214418,36.2001060164325,67,5
"K6","page2_standard.jpg",54155.2,91,"Trial002",0,0,0,12,3522.4,6.5,50,43603.4,80.5,63,47225.9,49,1469.2,192.1,5496.7,23,"standard",17651.9,3,0,0,5,1,7,5,1,1,1,6,1,2.07015082427219,12.7860399859698,33,5
"K6","page3_standard.jpg",82736.2,93.2,"Trial003",0,0,0,25,8262.5,10,77,65220.8,78.8,102,73483.3,97,2470.6,330.7,13049.3,26,"standard",14946.5,2,0,0,15,0,15,13,2,2,2,15,0,4.70886932972241,28.8291582035658,68,5
"K6","page4_clean.png",64455.7,91.3,"Trial004",0,0,0,11,3221.9,5,56,53909.6,83.6,67,57131.4,59,1253.6,106.3,4206.9,15,"clean",7999.3,9,1,0,5,8,9,5,1,0,0,9,0,2.41426491994178,26.1438136826783,49,5
"K6","page5_clean.jpg",69591.9,93.1,"Trial005",8,3779.9,5.4,17,5140.3,7.4,67,53691.2,77.2,93,62760.3,81,2154.9,121.4,3205.6,16,"clean",15230.4,5,3,1,11,4,14,10,3,0,0,14,2,5.8796394485684,48.0225344644751,69,5
"K6","page6_clean.jpg",46657.5,95.7,"Trial006",11,5543.1,11.9,11,3538.7,7.6,38,34023,72.9,61,43422,52,1318.7,103.9,3560.5,8,"clean",11773.5,24,18,10,1,25,10,3,15,2,1,10,11,0.81041746457296,84.6047491382612,132,5
"K7","page1_standard.jpg",14810.3,94.6,"Trial001",0,0,0,8,2904.5,19.6,25,10299.8,69.5,33,13204.3,32,834.6,61.3,1799.2,1,"standard",4108.2,3,0,0,4,3,1,3,0,0,0,1,0,1.88257575757576,9.28282828282828,17,5
"K7","page2_standard.jpg",14504.9,95.8,"Trial002",0,0,0,6,2286.8,15.8,25,10867.7,74.9,31,13154.5,30,667.7,35.9,1377.9,1,"standard",4642.6,0,0,0,4,0,0,4,0,0,0,0,0,2.17110266159696,5.20152091254753,10,5
"K7","page3_standard.jpg",24033.6,81.9,"Trial003",0,0,0,12,2654.3,11,35,15619.4,65,47,18273.7,46,1052.3,79.2,2980.9,5,"standard",7381.4,1,0,0,5,1,1,6,0,0,0,1,0,2.03828623518687,6.93892433910665,17,5
"K7","page4_clean.png",19143.6,80.8,"Trial004",0,0,0,3,1302,6.8,29,13120.6,68.5,32,14422.6,31,601.6,54.4,1794.9,5,"clean",8082.8,1,1,0,5,0,1,4,2,0,0,1,0,3.44059976931949,9.82006920415225,17,5
"K7","page5_clean.jpg",23913.7,94.2,"Trial005",5,2161.1,9,11,3004.8,12.6,43,16084.5,67.3,59,21250.4,58,1252.3,57.7,2269.2,1,"clean",7732.1,12,2,0,6,10,0,5,4,0,0,0,0,2.77690494893951,18.0212097407698,41,5
"K7","page6_clean.jpg",15454.1,86.7,"Trial006",1,534.1,3.5,4,768,5,27,11467.6,74.2,32,12769.6,32,668.4,45.5,1790,2,"clean",7147.6,1,0,0,2,1,1,2,0,0,0,1,0,0.50718954248366,1.9202614379085,10,5
"K8","page1_standard.jpg",24103,93.7,"Trial001",8,4274.2,17.7,5,2167.3,9,30,15212.9,63.1,43,21654.4,43,1019.2,57.3,1582.4,2,"standard",2588.5,11,11,5,5,11,3,5,12,0,0,4,4,3.84888203546646,41.7401696222051,73,5
"K8","page2_standard.jpg",50641.3,89.7,"Trial002",15,5004.8,9.9,44,26439.6,52.2,23,12620.5,24.9,82,44064.9,79,1888.4,103.6,2659.5,4,"standard",2421.5,15,30,3,4,17,3,6,28,24,24,3,3,2.23589549413101,81.0465732677016,162,5
"K8","page3_standard.jpg",42453.4,88.6,"Trial003",9,3153.1,7.4,20,8995.9,21.2,34,18413.4,43.4,76,35890.2,76,2375.1,263.4,2816.9,4,"standard",3039.4,12,8,6,7,12,8,8,6,7,7,7,8,2.87657196087564,57.8416394969725,98,5
"K8","page4_clean.png",30684,93,"Trial004",29,12312.3,40.1,20,8181.6,26.7,11,5627.5,18.3,63,27189.9,60,1489.9,65.7,1930.5,3,"clean",2421.5,13,5,16,4,11,1,2,7,7,7,1,16,1.00245248313918,42.3684855916616,92,5
"K8","page5_clean.jpg",50607.4,89.8,"Trial005",29,11052.6,21.8,7,1981.6,3.9,52,24555.8,48.5,100,45102.2,96,2757.3,255.4,3792.1,3,"clean",2905.8,19,6,10,2,18,19,1,7,2,2,19,10,1.14787430683919,58.3866913123845,117,5
"K8","page6_clean.jpg",24473.2,89.1,"Trial006",18,7070.4,28.9,6,968.3,4,25,12310.9,50.3,49,20349.6,48,1152.2,49.9,1549.8,3,"clean",3390.1,9,2,1,1,9,10,1,2,0,0,10,1,0.0122950819672131,19.9180327868852,48,5
"L159","page1_standard.jpg",160620.6,90.7,"Trial001",13,5558.9,3.5,55,26476.1,16.5,85,97714.4,60.8,205,143501.6,158,4826.7,314.4,6875.6,47,"standard",10404.1,59,70,28,24,56,75,24,73,34,36,73,28,11.0995951417004,321.428340080972,582,5
"L159","page2_standard.jpg",87644,95.1,"Trial002",2,3739.5,4.3,24,11985.6,13.7,65,65971.7,75.3,91,81696.8,72,1502.7,102.2,4746.7,24,"standard",8567.1,16,9,0,9,16,13,9,9,4,4,13,0,5.47997560479772,53.4374872941655,104,5
"L159","page3_standard.jpg",82402.4,95.9,"Trial003",1,851.6,1,27,9665.7,11.7,48,66939.5,81.2,76,77456.9,64,1268.7,99.3,4734.7,18,"standard",8316.6,37,33,0,14,36,7,13,35,3,3,7,0,6.30950847821421,88.5559132861129,190,5
"L159","page4_clean.png",78095.7,92.8,"Trial004",10,18279,23.4,9,4640.7,5.9,31,48638.9,62.3,50,71558.6,35,635,40.1,2087.7,19,"clean",9619.2,38,18,4,1,42,9,5,15,0,0,10,3,0.276887340301974,74.0464576074332,147,5
"L159","page5_clean.jpg",159834,95.1,"Trial005",29,29613.4,18.5,44,15107.8,9.5,98,103060.8,64.5,171,147782,138,3156.1,266.5,8920.6,45,"clean",9585.8,100,8,4,22,102,15,23,6,2,2,16,3,11.6639694313329,144.378287255563,305,5
"L159","page6_clean.jpg",64627.7,95.7,"Trial006",3,1235.4,1.9,11,3696.3,5.7,37,56115.2,86.8,51,61046.9,42,952.3,51.1,1852.1,9,"clean",11773.5,9,1,0,4,8,13,3,2,0,0,13,0,3.1241134751773,26.7422258592471,55,5
"S101","page1_standard.jpg",80689.7,92.6,"Trial001",0,0,0,42,12703.2,15.7,70,58326.5,72.3,113,71346.9,102,3104.9,175.4,3779.3,13,"standard",7181,6,0,0,8,4,11,7,2,2,3,10,0,3.65453697224166,25.4455330067646,55,5
"S101","page2_standard.jpg",57769.3,95.6,"Trial002",3,2337,4,44,18549.5,32.1,56,30871.9,53.4,104,51858.6,101,2865.8,150.8,4668.9,9,"standard",10704.7,19,16,1,13,15,4,10,19,2,2,3,2,5.81304208159332,47.5062640539672,108,5
"S101","page3_standard.jpg",50944.8,93.9,"Trial003",0,0,0,62,20050.2,39.4,46,23504.2,46.1,109,43804.8,107,4140,247.8,5347.4,8,"standard",3907.8,5,6,1,9,3,8,7,8,6,6,8,1,3.84296577946768,37.6996197718631,70,5
